"","Location2","Temperature","Incubator","Well","Hatching","last_check_hatch","L3_ocurrence","last_check_L3","Hatching_L3_BINO","Dead_before_L3","last_check_Mortality","abnormal_cells","Final_day","censored"
"658","Dawson","33",1,"f4",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"659","Dawson","33",1,"f6",3,2,7,6,"NO",NA,NA,"YES",135,"NO"
"660","Dawson","33",1,"f8",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"661","Dawson","33",2,"b10",2,1,7,6,"NO",NA,NA,"NO",135,"NO"
"662","Dawson","33",2,"b4",NA,NA,NA,NA,NA,28,26,NA,135,"NO"
"663","Dawson","33",2,"b6",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"664","Dawson","33",2,"b8",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"665","Dawson","33",2,"c3",4,3,9,8,"NO",NA,NA,"YES",135,"NO"
"666","Dawson","33",2,"c5",3,2,6,5,"NO",NA,NA,"NO",135,"NO"
"667","Dawson","33",2,"c7",NA,NA,NA,NA,NA,2,1,NA,135,"NO"
"668","Dawson","33",2,"c9",4,3,8,7,"NO",NA,NA,"NO",135,"NO"
"669","Dawson","33",2,"d10",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"670","Dawson","33",2,"d4",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"671","Dawson","33",2,"d6",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"672","Dawson","33",2,"d8",3,2,7,6,"NO",NA,NA,"NO",135,"NO"
"673","Dawson","33",2,"e3",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"674","Dawson","33",2,"e5",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"675","Dawson","33",2,"e7",2,1,NA,NA,NA,6,5,NA,135,"NO"
"676","Dawson","33",2,"e9",NA,NA,NA,NA,NA,38,36,NA,135,"NO"
"677","Dawson","33",2,"f10",3,2,8,7,"NO",NA,NA,"NO",135,"NO"
"678","Dawson","33",2,"f4",NA,NA,NA,NA,NA,2,1,NA,135,"NO"
"679","Dawson","33",2,"f6",NA,NA,9,8,"YES",NA,NA,"YES",135,"NO"
"680","Dawson","33",2,"f8",NA,NA,NA,NA,NA,16,14,NA,135,"NO"
"681","Dawson","35",1,"b10",2,1,NA,NA,NA,6,5,NA,135,"NO"
"682","Dawson","35",1,"b4",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"683","Dawson","35",1,"b6",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"684","Dawson","35",1,"b8",3,2,9,8,"NO",NA,NA,"YES",135,"NO"
"685","Dawson","35",1,"c3",NA,NA,NA,NA,NA,9,8,NA,135,"NO"
"686","Dawson","35",1,"c5",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"687","Dawson","35",1,"c7",3,2,NA,NA,NA,6,5,NA,135,"NO"
"688","Dawson","35",1,"c9",5,4,NA,NA,NA,9,8,NA,135,"NO"
"689","Dawson","35",1,"d10",2,1,NA,NA,NA,9,8,NA,135,"NO"
"690","Dawson","35",1,"d4",3,2,NA,NA,NA,9,8,NA,135,"NO"
"691","Dawson","35",1,"d6",NA,NA,NA,NA,NA,2,1,NA,135,"NO"
"692","Dawson","35",1,"d8",NA,NA,NA,NA,NA,11,10,NA,135,"NO"
"693","Dawson","35",1,"e3",5,4,NA,NA,NA,9,8,NA,135,"NO"
"694","Dawson","35",1,"e5",3,2,NA,NA,NA,8,7,NA,135,"NO"
"695","Dawson","35",1,"e7",3,2,NA,NA,NA,9,8,NA,135,"NO"
"696","Dawson","35",1,"e9",NA,NA,10,9,"YES",NA,NA,"YES",135,"NO"
"697","Dawson","35",1,"f10",3,2,NA,NA,NA,9,8,NA,135,"NO"
"698","Dawson","35",1,"f4",3,2,NA,NA,NA,8,7,NA,135,"NO"
"699","Dawson","35",1,"f6",3,2,NA,NA,NA,9,8,NA,135,"NO"
"700","Dawson","35",1,"f8",NA,NA,NA,NA,NA,14,13,NA,135,"NO"
"701","Dawson","35",2,"b10",3,2,10,9,"NO",NA,NA,"NO",135,"NO"
"702","Dawson","35",2,"b4",5,4,NA,NA,NA,8,7,NA,135,"NO"
"703","Dawson","35",2,"b6",4,3,NA,NA,NA,8,7,NA,135,"NO"
"704","Dawson","35",2,"b8",3,2,NA,NA,NA,8,7,NA,135,"NO"
"705","Dawson","35",2,"c3",NA,NA,NA,NA,NA,11,10,NA,135,"NO"
"706","Dawson","35",2,"c5",NA,NA,NA,NA,NA,11,10,NA,135,"NO"
"707","Dawson","35",2,"c7",NA,NA,NA,NA,NA,10,9,NA,135,"NO"
"708","Dawson","35",2,"c9",NA,NA,NA,NA,NA,9,8,NA,135,"NO"
"709","Dawson","35",2,"d10",4,3,10,9,"NO",NA,NA,"YES",135,"NO"
"710","Dawson","35",2,"d4",5,4,10,9,"NO",NA,NA,"YES",135,"NO"
"711","Dawson","35",2,"d6",NA,NA,NA,NA,NA,12,11,NA,135,"NO"
"712","Dawson","35",2,"d8",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"713","Dawson","35",2,"e3",3,2,NA,NA,NA,4,3,NA,135,"NO"
"714","Dawson","35",2,"e5",NA,NA,NA,NA,NA,3,2,NA,135,"NO"
"715","Dawson","35",2,"e7",3,2,10,9,"NO",NA,NA,"YES",135,"NO"
"716","Dawson","35",2,"e9",3,2,NA,NA,NA,14,13,NA,135,"NO"
"717","Dawson","35",2,"f10",3,2,NA,NA,NA,12,11,NA,135,"NO"
"718","Dawson","35",2,"f4",3,2,NA,NA,NA,5,4,NA,135,"NO"
"719","Dawson","35",2,"f6",3,2,NA,NA,NA,12,11,NA,135,"NO"
"720","Dawson","35",2,"f8",NA,NA,NA,NA,NA,12,11,NA,135,"NO"
"721","Dawson","38",1,"b10",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"722","Dawson","38",1,"b4",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"723","Dawson","38",1,"b6",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"724","Dawson","38",1,"b8",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"725","Dawson","38",1,"c3",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"726","Dawson","38",1,"c5",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"727","Dawson","38",1,"c7",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"728","Dawson","38",1,"c9",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"729","Dawson","38",1,"d10",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"730","Dawson","38",1,"d4",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"731","Dawson","38",1,"d6",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"732","Dawson","38",1,"d8",NA,NA,NA,NA,NA,8,7,NA,135,"NO"
"733","Dawson","38",1,"e3",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"734","Dawson","38",1,"e5",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"735","Dawson","38",1,"e7",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"736","Dawson","38",1,"e9",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"737","Dawson","38",1,"f10",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"738","Dawson","38",1,"f4",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"739","Dawson","38",1,"f6",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"740","Dawson","38",1,"f8",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"741","Dawson","38",2,"b10",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"742","Dawson","38",2,"b4",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"743","Dawson","38",2,"b6",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"744","Dawson","38",2,"b8",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"745","Dawson","38",2,"c3",NA,NA,NA,NA,NA,6,5,NA,135,"NO"
"746","Dawson","38",2,"c5",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"747","Dawson","38",2,"c7",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"748","Dawson","38",2,"c9",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"749","Dawson","38",2,"d10",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"750","Dawson","38",2,"d4",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"751","Dawson","38",2,"d6",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"752","Dawson","38",2,"d8",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"753","Dawson","38",2,"e3",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"754","Dawson","38",2,"e5",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"755","Dawson","38",2,"e7",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"756","Dawson","38",2,"e9",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"757","Dawson","38",2,"f10",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"758","Dawson","38",2,"f4",NA,NA,NA,NA,NA,5,4,NA,135,"NO"
"759","Dawson","38",2,"f6",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"760","Dawson","38",2,"f8",NA,NA,NA,NA,NA,4,3,NA,135,"NO"
"761","Dawson","5",1,"b10",50,48,92,90,"NO",NA,NA,"NO",166,"NO"
"762","Dawson","5",1,"b4",64,62,102,99,"NO",NA,NA,"NO",166,"NO"
"763","Dawson","5",1,"b6",60,58,99,96,"NO",NA,NA,"NO",166,"NO"
"764","Dawson","5",1,"b8",48,46,99,96,"NO",NA,NA,"NO",166,"NO"
"765","Dawson","5",1,"c3",66,64,104,102,"NO",NA,NA,"NO",166,"NO"
"766","Dawson","5",1,"c5",76,74,106,104,"NO",NA,NA,"NO",166,"NO"
"767","Dawson","5",1,"c7",56,54,94,92,"NO",NA,NA,"NO",166,"NO"
"768","Dawson","5",1,"c9",54,52,104,102,"NO",NA,NA,"NO",166,"NO"
"769","Dawson","5",1,"d10",40,38,76,74,"NO",NA,NA,"NO",166,"NO"
"770","Dawson","5",1,"d4",44,41,82,80,"NO",NA,NA,"NO",166,"NO"
"771","Dawson","5",1,"d6",82,80,166,135,"NO",NA,NA,"NO",166,"NO"
"772","Dawson","5",1,"d8",74,72,120,118,"NO",NA,NA,"NO",166,"NO"
"773","Dawson","5",1,"e3",72,70,116,114,"NO",NA,NA,"NO",166,"NO"
"774","Dawson","5",1,"e5",NA,NA,90,88,"YES",NA,NA,"YES",166,"NO"
"775","Dawson","5",1,"e7",50,48,99,96,"NO",NA,NA,"NO",166,"NO"
"776","Dawson","5",1,"e9",80,78,108,106,"NO",NA,NA,"NO",166,"NO"
"777","Dawson","5",1,"f10",46,44,NA,NA,NA,NA,NA,NA,166,"YES"
"778","Dawson","5",1,"f4",38,36,NA,NA,NA,76,74,NA,166,"NO"
"779","Dawson","5",1,"f6",68,66,99,96,"NO",NA,NA,"NO",166,"NO"
"780","Dawson","5",1,"f8",92,90,122,120,"NO",NA,NA,"NO",166,"NO"
"781","Dawson","5",2,"b10",60,58,106,104,"NO",NA,NA,"NO",166,"NO"
"782","Dawson","5",2,"b4",46,44,80,78,"NO",NA,NA,"NO",166,"NO"
"783","Dawson","5",2,"b6",52,50,90,88,"NO",NA,NA,"NO",166,"NO"
"784","Dawson","5",2,"b8",NA,NA,NA,NA,NA,22,20,NA,166,"NO"
"785","Dawson","5",2,"c3",38,36,82,80,"NO",NA,NA,"NO",166,"NO"
"786","Dawson","5",2,"c5",44,41,78,76,"NO",NA,NA,"NO",166,"NO"
"787","Dawson","5",2,"c7",41,40,102,99,"NO",NA,NA,"NO",166,"NO"
"788","Dawson","5",2,"c9",NA,NA,NA,NA,NA,22,20,NA,166,"NO"
"789","Dawson","5",2,"d10",116,114,130,128,"NO",NA,NA,"NO",166,"NO"
"790","Dawson","5",2,"d4",86,84,122,120,"NO",NA,NA,"NO",166,"NO"
"791","Dawson","5",2,"d6",44,41,76,74,"NO",NA,NA,"NO",166,"NO"
"792","Dawson","5",2,"d8",48,46,92,90,"NO",NA,NA,"YES",166,"NO"
"793","Dawson","5",2,"e3",41,40,90,88,"NO",NA,NA,"YES",166,"NO"
"794","Dawson","5",2,"e5",36,34,74,72,"NO",NA,NA,"NO",166,"NO"
"795","Dawson","5",2,"e7",46,44,90,88,"NO",NA,NA,"NO",166,"NO"
"796","Dawson","5",2,"e9",80,78,120,118,"NO",NA,NA,"NO",166,"NO"
"797","Dawson","5",2,"f10",112,110,126,122,"NO",NA,NA,"NO",166,"NO"
"798","Dawson","5",2,"f4",56,54,104,102,"NO",NA,NA,"NO",166,"NO"
"799","Dawson","5",2,"f6",NA,NA,120,118,"YES",NA,NA,"NO",166,"NO"
"800","Dawson","5",2,"f8",118,116,135,130,"NO",NA,NA,"NO",166,"NO"
"801","Dawson","7",1,"b10",32,30,62,60,"NO",NA,NA,"NO",166,"NO"
"802","Dawson","7",1,"b4",34,32,58,56,"NO",NA,NA,"NO",166,"NO"
"803","Dawson","7",1,"b6",34,32,70,68,"NO",NA,NA,"NO",166,"NO"
"804","Dawson","7",1,"b8",36,34,60,58,"NO",NA,NA,"NO",166,"NO"
"805","Dawson","7",1,"c3",24,22,41,40,"NO",NA,NA,"NO",166,"NO"
"806","Dawson","7",1,"c5",30,28,54,52,"NO",NA,NA,"NO",166,"NO"
"807","Dawson","7",1,"c7",30,28,41,40,"NO",NA,NA,"NO",166,"NO"
"808","Dawson","7",1,"c9",26,24,38,36,"NO",NA,NA,"NO",166,"NO"
"809","Dawson","7",1,"d10",32,30,52,50,"NO",NA,NA,"NO",166,"NO"
"810","Dawson","7",1,"d4",32,30,44,41,"NO",NA,NA,"NO",166,"NO"
"811","Dawson","7",1,"d6",24,22,40,38,"NO",NA,NA,"NO",166,"NO"
"812","Dawson","7",1,"d8",18,16,41,40,"NO",NA,NA,"NO",166,"NO"
"813","Dawson","7",1,"e3",20,18,40,38,"NO",NA,NA,"NO",166,"NO"
"814","Dawson","7",1,"e5",24,22,41,40,"NO",NA,NA,"NO",166,"NO"
"815","Dawson","7",1,"e7",20,18,48,46,"NO",NA,NA,"NO",166,"NO"
"816","Dawson","7",1,"e9",54,52,92,90,"NO",NA,NA,"NO",166,"NO"
"817","Dawson","7",1,"f10",18,16,41,40,"NO",NA,NA,"NO",166,"NO"
"818","Dawson","7",1,"f4",26,24,44,41,"NO",NA,NA,"NO",166,"NO"
"819","Dawson","7",1,"f6",26,24,50,48,"NO",NA,NA,"NO",166,"NO"
"820","Dawson","7",1,"f8",24,22,44,41,"NO",NA,NA,"NO",166,"NO"
"821","Dawson","7",2,"b10",30,28,50,48,"NO",NA,NA,"NO",166,"NO"
"822","Dawson","7",2,"b4",44,41,90,88,"NO",NA,NA,"NO",166,"NO"
"823","Dawson","7",2,"b6",40,38,80,78,"NO",NA,NA,"NO",166,"NO"
"824","Dawson","7",2,"b8",20,18,46,44,"NO",NA,NA,"NO",166,"NO"
"825","Dawson","7",2,"c3",24,22,50,48,"NO",NA,NA,"NO",166,"NO"
"826","Dawson","7",2,"c5",36,34,70,68,"NO",NA,NA,"NO",166,"NO"
"827","Dawson","7",2,"c7",20,18,41,40,"NO",NA,NA,"NO",166,"NO"
"828","Dawson","7",2,"c9",34,32,64,62,"NO",NA,NA,"NO",166,"NO"
"829","Dawson","7",2,"d10",30,28,58,56,"NO",NA,NA,"NO",166,"NO"
"830","Dawson","7",2,"d4",30,28,58,56,"NO",NA,NA,"NO",166,"NO"
"831","Dawson","7",2,"d6",30,28,64,62,"NO",NA,NA,"NO",166,"NO"
"832","Dawson","7",2,"d8",36,34,58,56,"NO",NA,NA,"NO",166,"NO"
"833","Dawson","7",2,"e3",32,30,56,54,"NO",NA,NA,"NO",166,"NO"
"834","Dawson","7",2,"e5",36,34,62,60,"NO",NA,NA,"NO",166,"NO"
"835","Dawson","7",2,"e7",36,34,62,60,"NO",NA,NA,"NO",166,"NO"
"836","Dawson","7",2,"e9",38,36,66,64,"NO",NA,NA,"NO",166,"NO"
"837","Dawson","7",2,"f10",34,32,56,54,"NO",NA,NA,"NO",166,"NO"
"838","Dawson","7",2,"f4",40,38,72,70,"NO",NA,NA,"NO",166,"NO"
"839","Dawson","7",2,"f6",41,40,76,74,"NO",NA,NA,"NO",166,"NO"
"840","Dawson","7",2,"f8",46,44,76,74,"NO",NA,NA,"NO",166,"NO"
"881","Sheep_Mountain","10",1,"b10",12,11,27,25,"NO",NA,NA,"NO",160,"NO"
"882","Sheep_Mountain","10",1,"b4",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"883","Sheep_Mountain","10",1,"b6",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"884","Sheep_Mountain","10",1,"b8",12,11,29,27,"NO",NA,NA,"NO",160,"NO"
"885","Sheep_Mountain","10",1,"c3",12,11,27,25,"NO",NA,NA,"NO",160,"NO"
"886","Sheep_Mountain","10",1,"c5",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"887","Sheep_Mountain","10",1,"c7",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"888","Sheep_Mountain","10",1,"c9",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"889","Sheep_Mountain","10",1,"d10",12,11,27,25,"NO",NA,NA,"NO",160,"NO"
"890","Sheep_Mountain","10",1,"d4",11,10,29,27,"NO",NA,NA,"NO",160,"NO"
"891","Sheep_Mountain","10",1,"d6",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"892","Sheep_Mountain","10",1,"d8",12,11,29,27,"NO",NA,NA,"NO",160,"NO"
"893","Sheep_Mountain","10",1,"e3",13,12,29,27,"NO",NA,NA,"NO",160,"NO"
"894","Sheep_Mountain","10",1,"e5",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"895","Sheep_Mountain","10",1,"e7",11,10,29,27,"NO",NA,NA,"NO",160,"NO"
"896","Sheep_Mountain","10",1,"e9",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"897","Sheep_Mountain","10",1,"f10",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"898","Sheep_Mountain","10",1,"f4",11,10,33,31,"NO",NA,NA,"NO",160,"NO"
"899","Sheep_Mountain","10",1,"f6",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"900","Sheep_Mountain","10",1,"f8",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"901","Sheep_Mountain","10",2,"b10",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"902","Sheep_Mountain","10",2,"b4",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"903","Sheep_Mountain","10",2,"b6",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"904","Sheep_Mountain","10",2,"b8",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"905","Sheep_Mountain","10",2,"c3",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"906","Sheep_Mountain","10",2,"c5",13,12,27,25,"NO",NA,NA,"NO",160,"NO"
"907","Sheep_Mountain","10",2,"c7",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"908","Sheep_Mountain","10",2,"c9",11,10,29,27,"NO",NA,NA,"NO",160,"NO"
"909","Sheep_Mountain","10",2,"d10",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"910","Sheep_Mountain","10",2,"d4",13,12,29,27,"NO",NA,NA,"NO",160,"NO"
"911","Sheep_Mountain","10",2,"d6",11,10,29,27,"NO",NA,NA,"NO",160,"NO"
"912","Sheep_Mountain","10",2,"d8",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"913","Sheep_Mountain","10",2,"e3",12,11,29,27,"NO",NA,NA,"NO",160,"NO"
"914","Sheep_Mountain","10",2,"e5",12,11,27,25,"NO",NA,NA,"NO",160,"NO"
"915","Sheep_Mountain","10",2,"e7",17,15,27,25,"NO",NA,NA,"NO",160,"NO"
"916","Sheep_Mountain","10",2,"e9",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"917","Sheep_Mountain","10",2,"f10",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"918","Sheep_Mountain","10",2,"f4",11,10,27,25,"NO",NA,NA,"NO",160,"NO"
"919","Sheep_Mountain","10",2,"f6",10,9,27,25,"NO",NA,NA,"NO",160,"NO"
"920","Sheep_Mountain","10",2,"f8",10,9,25,23,"NO",NA,NA,"NO",160,"NO"
"921","Sheep_Mountain","15",1,"b10",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"922","Sheep_Mountain","15",1,"b4",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"923","Sheep_Mountain","15",1,"b6",8,7,15,13,"NO",NA,NA,"NO",160,"NO"
"924","Sheep_Mountain","15",1,"b8",6,5,12,11,"NO",NA,NA,"NO",160,"NO"
"925","Sheep_Mountain","15",1,"c3",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"926","Sheep_Mountain","15",1,"c5",5,4,15,13,"NO",NA,NA,"NO",160,"NO"
"927","Sheep_Mountain","15",1,"c7",6,5,17,15,"NO",NA,NA,"NO",160,"NO"
"928","Sheep_Mountain","15",1,"c9",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"929","Sheep_Mountain","15",1,"d10",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"930","Sheep_Mountain","15",1,"d4",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"931","Sheep_Mountain","15",1,"d6",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"932","Sheep_Mountain","15",1,"d8",5,4,13,12,"NO",NA,NA,"NO",160,"NO"
"933","Sheep_Mountain","15",1,"e3",6,5,15,13,"NO",NA,NA,"YES",160,"NO"
"934","Sheep_Mountain","15",1,"e5",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"935","Sheep_Mountain","15",1,"e7",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"936","Sheep_Mountain","15",1,"e9",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"937","Sheep_Mountain","15",1,"f10",6,5,17,15,"NO",NA,NA,"NO",160,"NO"
"938","Sheep_Mountain","15",1,"f4",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"939","Sheep_Mountain","15",1,"f6",5,4,15,13,"NO",NA,NA,"NO",160,"NO"
"940","Sheep_Mountain","15",1,"f8",6,5,17,15,"NO",NA,NA,"NO",160,"NO"
"941","Sheep_Mountain","15",2,"b10",5,4,15,13,"NO",NA,NA,"NO",160,"NO"
"942","Sheep_Mountain","15",2,"b4",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"943","Sheep_Mountain","15",2,"b6",6,5,17,15,"NO",NA,NA,"NO",160,"NO"
"944","Sheep_Mountain","15",2,"b8",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"945","Sheep_Mountain","15",2,"c3",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"946","Sheep_Mountain","15",2,"c5",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"947","Sheep_Mountain","15",2,"c7",5,4,13,12,"NO",NA,NA,"NO",160,"NO"
"948","Sheep_Mountain","15",2,"c9",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"949","Sheep_Mountain","15",2,"d10",5,4,15,13,"NO",NA,NA,"NO",160,"NO"
"950","Sheep_Mountain","15",2,"d4",6,5,17,15,"NO",NA,NA,"NO",160,"NO"
"951","Sheep_Mountain","15",2,"d6",6,5,NA,NA,NA,NA,NA,NA,160,"YES"
"952","Sheep_Mountain","15",2,"d8",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"953","Sheep_Mountain","15",2,"e3",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"954","Sheep_Mountain","15",2,"e5",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"955","Sheep_Mountain","15",2,"e7",5,4,NA,NA,NA,15,13,NA,160,"NO"
"956","Sheep_Mountain","15",2,"e9",5,4,NA,NA,NA,15,13,NA,160,"NO"
"957","Sheep_Mountain","15",2,"f10",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"958","Sheep_Mountain","15",2,"f4",5,4,13,12,"NO",NA,NA,"NO",160,"NO"
"959","Sheep_Mountain","15",2,"f6",6,5,15,13,"NO",NA,NA,"NO",160,"NO"
"960","Sheep_Mountain","15",2,"f8",6,5,13,12,"NO",NA,NA,"NO",160,"NO"
"961","Sheep_Mountain","20",1,"b10",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"962","Sheep_Mountain","20",1,"b4",4,3,9,8,"NO",NA,NA,"NO",160,"NO"
"963","Sheep_Mountain","20",1,"b6",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"964","Sheep_Mountain","20",1,"b8",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"965","Sheep_Mountain","20",1,"c3",4,3,11,10,"NO",NA,NA,"NO",160,"NO"
"966","Sheep_Mountain","20",1,"c5",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"967","Sheep_Mountain","20",1,"c7",NA,NA,NA,NA,NA,1,0,NA,160,"NO"
"968","Sheep_Mountain","20",1,"c9",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"969","Sheep_Mountain","20",1,"d10",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"970","Sheep_Mountain","20",1,"d4",NA,NA,15,13,"YES",NA,NA,"NO",160,"NO"
"971","Sheep_Mountain","20",1,"d6",NA,NA,17,15,"YES",NA,NA,"NO",160,"NO"
"972","Sheep_Mountain","20",1,"d8",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"973","Sheep_Mountain","20",1,"e3",5,4,12,11,"NO",NA,NA,"NO",160,"NO"
"974","Sheep_Mountain","20",1,"e5",4,3,9,8,"NO",NA,NA,"NO",160,"NO"
"975","Sheep_Mountain","20",1,"e7",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"976","Sheep_Mountain","20",1,"e9",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"977","Sheep_Mountain","20",1,"f10",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"978","Sheep_Mountain","20",1,"f4",4,3,12,11,"NO",NA,NA,"NO",160,"NO"
"979","Sheep_Mountain","20",1,"f6",NA,NA,11,10,"YES",NA,NA,"NO",160,"NO"
"980","Sheep_Mountain","20",1,"f8",NA,NA,NA,NA,NA,8,7,NA,160,"NO"
"981","Sheep_Mountain","20",2,"b10",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"982","Sheep_Mountain","20",2,"b4",6,5,11,10,"NO",NA,NA,"NO",160,"NO"
"983","Sheep_Mountain","20",2,"b6",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"984","Sheep_Mountain","20",2,"b8",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"985","Sheep_Mountain","20",2,"c3",5,4,11,10,"NO",NA,NA,"NO",160,"NO"
"986","Sheep_Mountain","20",2,"c5",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"987","Sheep_Mountain","20",2,"c7",4,3,10,9,"NO",NA,NA,"NO",160,"NO"
"988","Sheep_Mountain","20",2,"c9",NA,NA,19,17,"YES",NA,NA,"NO",160,"NO"
"989","Sheep_Mountain","20",2,"d10",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
"990","Sheep_Mountain","20",2,"d4",5,4,8,7,"NO",NA,NA,"NO",160,"NO"
"991","Sheep_Mountain","20",2,"d6",NA,NA,10,9,"YES",NA,NA,"NO",160,"NO"
"992","Sheep_Mountain","20",2,"d8",4,3,8,7,"NO",NA,NA,"NO",160,"NO"
"993","Sheep_Mountain","20",2,"e3",5,4,10,9,"NO",NA,NA,"NO",160,"NO"
